price,bedRooms,pathRooms,sqftLiving,sqftLot,latitude,longitude
455000,4,2.5,2811,7251,47.3686,-122.058
440000,4,2.25,2010,7575,47.7328,-122.2
287000,3,1.5,1150,11475,47.4629,-121.744
203000,3,1.75,1610,9000,47.3187,-122.179
860000,4,2.75,2720,3840,47.6624,-122.361
833000,4,2.5,2190,12690,47.6627,-122.189
565000,4,2.75,2730,6856,47.7739,-122.164
572500,3,2.5,2490,7589,47.5355,-122.179
1525000,4,4.25,4720,21000,47.7591,-122.376
900000,4,3,3810,217800,47.7696,-122.021
899000,3,2.5,1950,3730,47.6731,-122.199
775000,4,2.5,2040,5000,47.6786,-122.36
641200,3,1,1060,9123,47.6218,-122.193
295000,2,1,750,4500,47.607,-122.297
1727000,4,2.25,3470,8000,47.6149,-122.287
490000,3,2.5,2410,11900,47.3384,-122.34
399000,2,1,700,3400,47.6212,-122.296
438000,2,2.25,1950,29347,47.739,-122.351
429000,2,1.75,1350,6315,47.7141,-122.032
1200000,4,2.25,2860,10702,47.6451,-122.189
345950,3,2.5,2110,4118,47.3878,-122.153
483500,3,2,1200,2016,47.5811,-122.404
695000,4,2.25,2360,2500,47.6771,-122.358
295000,4,2.5,2350,8906,47.4205,-122.215
513000,3,2.5,1810,4592,47.5764,-121.996
360000,3,1.75,1900,11407,47.7455,-122.294
350000,3,1,1190,3600,47.5985,-122.298
416500,4,2,2280,39848,47.5003,-122.465
489000,3,3,3700,10375,47.4286,-122.291
497000,3,1.5,2240,28750,47.7137,-122.254
250000,3,2.25,1920,7738,47.4562,-122.33
925000,3,3,2560,3600,47.633,-122.37
415000,3,2.75,2080,9600,47.7698,-122.238
785000,3,2,1600,9638,47.5753,-122.224
750000,4,1.75,2100,3400,47.6429,-122.371
855000,4,3,3090,35074,47.6359,-122.159
1195000,5,3,3420,18129,47.5333,-122.217
677000,4,2,2180,6000,47.5958,-122.306
575000,3,2,1800,5000,47.5447,-122.389
840000,4,3.5,3840,85728,47.615,-121.954
212500,3,1.5,1270,7128,47.422,-122.321
749400,4,2.5,3240,20301,47.719,-122.114
663000,3,2.5,2480,37843,47.4003,-122.422
410000,3,2.25,2200,16921,47.3727,-122.051
336000,3,2.25,2760,10160,47.4504,-122.15
908950,4,2.75,3090,6200,47.5538,-122.189
268643,4,2.25,1810,9240,47.4362,-122.187
420000,2,1.75,1060,4182,47.6787,-122.308
199000,3,1.75,1050,9871,47.3816,-122.087
225000,3,1,1010,15701,47.4518,-122.292
376000,3,2,1540,1827,47.5479,-121.999
285000,4,2.5,1870,8190,47.4521,-122.161
731000,4,2.5,3070,5936,47.5902,-121.988
1110000,3,4,4160,31796,47.6635,-122.017
796000,4,3.5,3670,4960,47.7022,-122.374
255000,3,1.5,910,25500,47.4565,-122.276
807000,3,2.5,1940,4000,47.659,-122.398
315000,4,2.5,1780,6000,47.3774,-122.027
637000,3,2.25,2200,7355,47.7266,-122.103
253000,3,1.75,2040,7281,47.4681,-122.282
425000,2,2,1440,6677,47.5513,-122.264
215000,4,2.5,1700,6675,47.3638,-122.053
315000,4,2.5,1700,6675,47.3638,-122.053
306000,5,2,1460,169448,47.3714,-122.177
354000,3,1,990,7590,47.6228,-122.121
780000,3,1.75,2430,4524,47.674,-122.35
400000,3,2,3000,17800,47.7058,-122.315
330000,4,2.5,1820,3905,47.7346,-121.985
725000,5,2.75,2830,5310,47.7074,-122.101
300000,3,1,970,12300,47.7335,-122.227
252000,3,2.5,1680,8284,47.3609,-122.048
495000,4,3.5,2490,18042,47.4161,-122.441
925000,4,2.5,3350,4501,47.688,-122.379
524000,3,1.75,1560,5520,47.6515,-122.399
176000,2,1,920,2332,47.3779,-122.32
499500,3,2.5,2520,53143,47.743,-121.925
600000,5,3.5,3150,10542,47.7469,-122.217
272000,4,2,1780,19843,47.4414,-122.154
390000,3,2.5,2240,10800,47.7433,-122.229
920000,4,1.5,1850,3600,47.6376,-122.307
263500,2,1,750,4515,47.5198,-122.351
975000,4,2.25,2240,9990,47.5516,-122.217
822000,4,2.5,2683,40386,47.6982,-122.138
680000,2,2,1450,989,47.6354,-122.346
450000,4,1.75,1520,5250,47.6581,-122.39
650000,5,1.75,1260,4500,47.6452,-122.369
550000,3,1.75,1840,8086,47.67,-122.155
330000,4,2,1750,5202,47.5677,-122.317
2385000,4,4,6330,13296,47.6488,-122.201
750000,4,1.75,2100,6613,47.567,-122.385
321000,4,2.5,2430,5366,47.3352,-122.19
245000,4,2,1830,10416,47.4878,-122.341
510000,2,1,1310,4000,47.6854,-122.329
751000,4,3.25,3090,9571,47.7058,-122.131
675000,4,2.5,2560,36601,47.5851,-121.992
312000,2,1,1460,6000,47.7009,-122.317
730000,3,3,3460,13129,47.7315,-122.058
270000,3,1,1480,7374,47.7775,-122.336
650000,3,2.5,2790,6720,47.5958,-122.038
530000,2,1.5,1390,5000,47.5673,-122.401
760000,4,3.5,3000,5300,47.6748,-122.279
240000,2,1,870,8400,47.4493,-122.282
525000,4,2.5,2740,12106,47.7648,-122.355
399950,3,1.75,1560,5223,47.7175,-122.288
781000,4,2.5,2590,8571,47.691,-122.105
827000,3,2.5,1850,1330,47.6831,-122.325
1100000,5,2.75,2890,22547,47.5476,-122.219
800000,5,2.5,3000,10560,47.6249,-122.206
237000,3,1.75,2000,12208,47.3752,-122.236
1112500,6,4,3600,6224,47.6531,-122.405
600000,4,2.5,2310,3866,47.5498,-121.996
320000,3,2.25,1880,7350,47.4457,-122.123
150000,3,1,890,6488,47.7087,-121.352
540000,3,2.5,1950,13227,47.7217,-122.256
533000,4,2.5,2830,6536,47.3888,-122.032
239000,4,1.75,1500,12560,47.2918,-122.197
713900,3,2.5,3370,167706,47.4379,-122.022
427500,4,2.5,3160,8726,47.2582,-122.223
302000,3,1,1110,7000,47.754,-122.341
555000,3,2.5,3160,4270,47.7453,-122.194
495000,3,2.25,2100,3000,47.595,-122.306
495000,3,1.5,2240,13288,47.6762,-122.17
464950,4,2.25,2350,36116,47.3533,-122.082
320000,4,2.5,1940,7040,47.2632,-122.209
440000,1,1,1160,64469,47.7433,-122.082
154950,4,1,1600,10183,47.277,-122.211
310000,2,2.5,1090,923,47.5347,-122.071
704111,4,2.75,2460,9520,47.7021,-122.233
277500,3,2.25,1820,19602,47.331,-122.286
420550,4,2,1370,8100,47.749,-122.312
589950,5,3,2790,19439,47.4088,-122.089
863500,4,3,3250,2760,47.6104,-122.303
699000,3,2.5,2580,8154,47.7259,-122.361
337500,3,1,1020,6000,47.5254,-122.318
259000,2,1,1210,17389,47.5044,-122.148
273000,2,2,1384,1822,47.7525,-122.244
639900,4,2.5,3380,75794,47.3511,-122.266
420000,4,2.5,2480,8626,47.3185,-122.262
226000,3,1.75,1490,6269,47.4917,-122.188
407450,3,2,1810,10860,47.6393,-121.967
390000,4,2.25,3060,7920,47.4879,-122.245
1058800,6,2.75,2980,20000,47.7599,-122.375
239975,3,2.5,1820,7242,47.4318,-122.292
742500,4,2.5,2620,4400,47.5524,-121.991
455000,4,2.25,2450,21000,47.4559,-122.344
450000,3,1.75,1850,8667,47.7025,-122.198
575000,2,1,1510,4032,47.6371,-122.393
626700,3,1.5,1410,3600,47.6402,-122.357
650000,3,1,920,6750,47.6322,-122.212
560000,3,2,1840,14985,47.6916,-122.158
354000,3,1.75,1340,6300,47.7186,-122.218
670000,4,2.5,2570,9086,47.6373,-122.064
769000,4,3.5,3010,6202,47.5533,-121.993
650000,3,1.75,2140,9484,47.6234,-122.191
289950,4,1.75,2090,7416,47.4107,-122.179
740000,4,2.5,3030,8335,47.578,-122.056
499922,3,2,1460,3000,47.682,-122.365
675000,4,2.5,2940,14071,47.5627,-122.018
1039000,4,2.25,2740,11343,47.7117,-122.278
346000,2,1,1070,2196,47.5726,-122.308
350000,4,2.5,2260,13755,47.3767,-122.161
2400000,4,3.5,5860,7200,47.6287,-122.287
1695000,5,3,3320,5354,47.6542,-122.331
219000,2,1,1050,9000,47.2887,-122.299
421500,3,1.5,990,4500,47.6051,-122.298
314000,3,1.75,1620,9600,47.4749,-122.155
287000,4,2,1340,8190,47.4905,-122.343
792000,4,2.75,3100,10245,47.6858,-122.107
313100,4,2.5,2660,9030,47.4558,-122.212
575000,3,2.25,1700,3333,47.6784,-122.361
510000,4,2.5,1840,7800,47.7762,-122.384
1028000,3,3,2800,5800,47.6493,-122.413
335000,3,1,1380,7470,47.7479,-122.343
219950,3,1,1210,8000,47.4211,-122.314
215000,3,2,1280,6994,47.3889,-122.048
640000,4,2.5,4090,215186,47.2964,-122.116
535000,3,1,1580,6300,47.6505,-122.384
253000,4,2,1910,7826,47.3493,-122.306
650000,2,2.5,1740,2500,47.622,-122.3
672000,3,2.25,1130,4445,47.6845,-122.375
606000,3,1.75,1970,8540,47.7213,-122.365
292000,3,2.25,1780,9720,47.4762,-122.156
380000,3,2.5,1840,6985,47.7586,-122.342
449000,4,2.5,2960,6031,47.3596,-122.04
2200000,5,4.75,5990,10450,47.5554,-122.077
994000,5,3.25,4260,7861,47.611,-121.992
300000,2,1,1290,2482,47.6972,-122.025
200000,3,2,1170,10051,47.4229,-122.324
574000,3,2.5,2380,6832,47.5372,-121.876
630000,5,1.75,2490,24969,47.336,-122.35
332500,4,2,1440,4855,47.5717,-122.287
409124,5,3.25,3320,11340,47.3904,-122.154
480000,5,2.5,2040,9597,47.6544,-122.134
280000,2,1.75,1960,30144,47.4234,-122.212
750000,4,2.5,2930,8641,47.7199,-122.246
675000,3,1.5,2510,3600,47.6195,-122.313
560000,4,1.5,1810,6000,47.5233,-122.386
359000,4,1.75,1680,9244,47.4612,-122.352
670000,3,2.5,1420,1438,47.6265,-122.323
625000,3,1.5,1230,3060,47.667,-122.333
435000,2,1.75,1910,12142,47.6276,-122.053
799200,6,3,2890,2370,47.6227,-122.323
760000,3,2.5,2280,12746,47.6362,-122.175
320000,4,2.5,2570,4865,47.3588,-122.038
890000,4,3.25,4360,210254,47.4375,-122.008
275000,4,2.75,2060,7350,47.3424,-122.275
277000,3,2.25,1610,11920,47.3683,-122.279
236000,3,1.75,1090,7647,47.2613,-122.302
265953,3,1.75,1470,13068,47.3096,-122.197
490000,4,3,2330,3497,47.554,-122.308
475000,3,1.75,1320,7840,47.6024,-122.143
410000,6,2.75,2520,9324,47.7636,-122.294
670000,3,2.5,1680,2000,47.6604,-122.29
950000,3,3.25,3330,15093,47.5395,-122.242
310650,3,1.75,1510,12408,47.5069,-122.141
367500,4,3,3110,7231,47.3279,-122.191
580000,4,2.5,2150,5000,47.6962,-122.314
733000,3,1.75,1740,3060,47.6816,-122.31
295000,5,3.5,2100,5107,47.5108,-122.257
355000,5,2.5,2344,8000,47.3185,-122.377
212700,2,1,940,5040,47.5375,-122.374
325000,3,1.75,1780,13095,47.367,-122.152
415000,4,2.5,2230,5743,47.7245,-121.957
935000,3,2.5,3570,15151,47.7475,-122.364
372000,3,2.5,1920,15260,47.7317,-121.964
240000,3,1.5,1290,8366,47.4853,-122.318
334950,3,1.75,1880,16262,47.5089,-122.155
400000,3,1.5,1890,6183,47.5396,-122.269
455850,3,2.25,1820,6000,47.5684,-122.3
1965220,4,3.5,4370,8510,47.5876,-122.204
400000,3,1.75,1530,10731,47.7655,-122.244
397500,3,1,1030,10480,47.5742,-122.139
490000,3,2.5,2040,9622,47.4833,-121.8
505000,4,1,1480,12675,47.763,-122.342
260000,2,1,700,4800,47.6147,-122.3
430000,2,1,700,4800,47.6147,-122.3
905000,4,2.5,3520,12193,47.5535,-122.095
440000,3,2,1650,6408,47.6638,-122.128
439500,4,1,1360,5500,47.6878,-122.285
270000,3,2,1350,6696,47.4919,-122.187
1450000,4,3.5,2820,7809,47.622,-122.195
239950,3,1,1900,33888,47.2738,-122.271
852000,4,2.5,2620,7328,47.5514,-122.263
250000,2,1.5,1088,1360,47.7094,-122.213
582500,2,2,1540,6804,47.7044,-122.372
320000,4,1.75,1730,9520,47.4756,-122.157
215000,3,1,860,6635,47.7508,-122.339
842500,5,4,2980,4500,47.6736,-122.323
850000,5,4,2980,4500,47.6736,-122.323
386000,5,2.5,2740,12413,47.4199,-122.183
870000,4,4,3610,12811,47.5812,-121.993
800000,6,1,1430,20620,47.6255,-122.209
437000,2,1.75,1440,4225,47.7143,-122.032
480000,2,2.25,1490,6770,47.5577,-122.297
170000,2,1,870,6537,47.4906,-122.306
178000,3,1,840,6500,47.3704,-122.08
258000,2,1,750,7000,47.5655,-121.89
345000,3,1.75,710,5050,47.5194,-122.375
470000,3,1.75,2290,14800,47.7735,-122.273
225500,2,1.75,1590,11276,47.3177,-122.21
473000,2,1,940,4000,47.6488,-122.385
470000,3,1,1460,8227,47.7009,-122.301
565000,3,1.75,1540,4800,47.67,-122.284
315000,3,1.75,1660,37642,47.2559,-122.007
750000,5,3.75,3500,101494,47.6745,-122.054
481500,3,2.25,1840,10500,47.7326,-122.234
455000,3,2.25,1790,7500,47.7321,-122.198
238950,2,1,810,4838,47.4909,-122.203
795000,4,2.5,3230,19193,47.5755,-122.07
327500,4,2.25,2240,9600,47.361,-122.281
775000,4,2,3140,10875,47.6656,-122.406
375000,5,1.75,2230,7560,47.5055,-122.26
245000,3,2.5,1610,7223,47.3661,-122.173
647500,5,2,1760,21562,47.7597,-122.263
152000,3,1,920,4875,47.3623,-122.09
322000,3,1,960,10181,47.7231,-122.229
595000,3,1,1560,3960,47.5936,-122.301
165000,3,1,1380,7334,47.4339,-122.192
343566,2,1,1100,4200,47.5312,-122.392
259000,4,1.5,1490,7560,47.3684,-122.318
785000,4,2.5,3440,56192,47.6969,-122.046
950000,3,2,2250,2975,47.6289,-122.309
810000,4,1.75,2000,3988,47.5925,-122.391
313300,2,1,970,4800,47.5754,-122.414
1289000,5,3.5,3210,4060,47.6801,-122.357
817500,5,3.5,3600,9312,47.6582,-122.122
260000,3,1.75,1680,8725,47.3107,-122.397
1153000,3,3.25,3780,10623,47.5506,-122.101
653000,3,2.5,2290,3475,47.5551,-122.001
760000,4,2.75,3370,12447,47.7309,-122.058
775000,4,1.75,2090,5050,47.6802,-122.358
1339000,4,3.75,2130,34689,47.5489,-122.398
525000,3,1.5,1560,9350,47.6729,-122.148
217000,2,1,730,2400,47.35,-122.322
525000,4,1.75,1710,10440,47.5756,-122.158
425500,4,1.75,1520,10630,47.7347,-122.193
710000,3,2.75,2930,218235,47.5481,-121.886
194900,2,1,810,6697,47.3057,-122.216
280000,3,1.75,2080,87991,47.6724,-121.865
360000,4,2,1730,5500,47.5304,-122.353
865000,4,2.5,3560,13981,47.6002,-121.98
483300,4,2,1210,11100,47.5747,-122.145
355000,4,2.5,2130,9268,47.262,-122.22
274950,3,2.25,1570,8767,47.3568,-122.038
1940000,4,5.75,7220,223462,47.7097,-122.013
557500,3,2,2510,35255,47.4012,-122.025
941000,4,1.75,2320,3825,47.6659,-122.327
3650000,6,4.75,5480,19401,47.6515,-122.277
815000,4,1.5,2060,16110,47.5983,-122.202
1240000,4,3,3330,6990,47.5886,-122.287
775000,3,1,1175,10454,47.6388,-122.218
255000,3,2,1590,8670,47.3725,-122.073
560000,4,2,2720,8819,47.338,-122.333
199500,3,1.75,1160,5200,47.3643,-122.09
760000,4,2.5,3580,97574,47.3901,-122.071
439000,3,2.25,3020,6000,47.5249,-122.319
527000,4,2.25,2380,5250,47.6164,-122.115
199950,3,2.75,2270,13590,47.2099,-122.001
254000,3,2.25,1660,8188,47.3766,-122.115
393000,2,1,830,5000,47.6914,-122.352
450000,2,2,1900,7740,47.5227,-122.372
565000,2,1.75,1670,4008,47.5539,-122.001
330000,5,2.25,2000,7900,47.4291,-122.292
500000,3,2.5,2110,208737,47.2674,-122.072
225000,3,2,1400,7384,47.4655,-122.174
775000,3,2.75,2850,14800,47.559,-122.146
280000,3,1,1370,11050,47.4485,-121.776
567500,3,1.75,2570,14033,47.4335,-122.338
442500,4,2.25,1970,7902,47.7249,-122.298
544900,3,2.5,1990,4936,47.5911,-122.018
532500,3,2.5,2160,7500,47.6188,-122.064
318400,4,2.5,1820,6916,47.3862,-122.029
450000,3,1.75,1540,7490,47.7222,-122.177
200000,3,2,1430,7905,47.2757,-122.145
121800,2,1,940,8384,47.5065,-122.364
410000,4,2.25,2060,7283,47.7435,-122.317
475000,3,2.5,1920,4534,47.7144,-122.204
1337500,4,2.5,2900,21074,47.6696,-122.416
269000,1,1,1020,7920,47.5385,-122.355
330000,3,2.5,1660,2890,47.5434,-122.293
252750,4,1,1230,7410,47.4798,-122.344
535000,4,2.5,2240,6920,47.5011,-122.375
580000,4,1.5,1780,5100,47.6944,-122.288
301000,3,1.75,1840,7200,47.456,-122.209
600000,4,1.75,1740,7700,47.6259,-122.111
303000,4,2.5,2100,6783,47.3504,-122.141
254000,5,2,2080,16117,47.3424,-122.289
470000,5,1.5,2180,4268,47.6848,-122.389
536000,3,1.75,1530,8503,47.6872,-122.185
1349000,4,3.5,4740,8611,47.5375,-122.07
284900,2,1.5,1160,982,47.7675,-122.315
425000,2,1,1170,5000,47.5449,-122.388
267500,3,1.75,1650,7807,47.3514,-122.167
1250000,4,3,3310,217800,47.6616,-121.999
445000,3,2.5,2250,9608,47.4865,-121.802
370000,4,2.5,2130,4750,47.4324,-122.184
453000,4,1.75,2120,7420,47.6019,-122.13
290000,3,1.75,1280,10716,47.4755,-122.145
600000,3,1.75,2930,19876,47.7443,-122.17
675000,4,2.5,2990,5400,47.6122,-122.009
472500,3,2.5,1650,3711,47.6863,-122.093
549950,4,2.5,2720,13500,47.6191,-122.145
575575,3,1.75,1516,2897,47.6842,-122.341
371500,3,1,1650,6400,47.52,-122.365
242550,4,2.5,2060,7720,47.2956,-122.374
850000,4,2.75,5440,239580,47.354,-122.293
326000,3,2.75,1720,28000,47.4375,-122.176
340000,3,2.75,1720,28000,47.4375,-122.176
471000,3,1.75,1640,10123,47.7698,-122.167
639500,4,2.25,2330,8994,47.7264,-122.104
580379,4,2.75,2240,27820,47.5936,-122.054
378000,2,2.5,1700,2513,47.5163,-121.878
265000,3,2.25,1750,9298,47.4579,-122.164
212000,3,1.75,1100,9750,47.2955,-122.362
400000,4,3,2320,13068,47.3497,-122.317
750000,4,2.5,2540,6491,47.6363,-122.117
176000,2,1,770,5200,47.3627,-122.087
358000,4,2,2200,3060,47.565,-122.284
580000,3,2.75,2660,32757,47.7649,-122.098
442500,3,1.75,1600,10280,47.725,-122.174
515000,2,2.5,1330,1249,47.6668,-122.285
525000,4,2.5,2840,4750,47.4511,-122.121
424000,3,2.5,1820,7500,47.7155,-122.104
455000,2,1,1070,5150,47.6853,-122.366
1100000,4,2.5,2190,6300,47.6918,-122.216
1515000,4,4,4500,11795,47.5533,-122.098
215000,3,1,960,9563,47.2864,-122.357
590000,2,1,1530,6450,47.6833,-122.398
535100,3,2.25,2070,7207,47.7735,-122.371
830000,5,2.25,2710,19800,47.5958,-122.175
815000,4,2.5,3150,4203,47.688,-122.164
230000,3,1,1250,8800,47.497,-122.357
505000,3,2.5,2100,5824,47.5334,-121.867
369950,3,1.75,1640,4860,47.7125,-122.32
350000,3,2.25,1860,8378,47.3875,-122.032
246000,3,1,1400,7410,47.4798,-122.343
509990,3,2,1440,4859,47.5503,-122.285
385000,4,2.75,2960,10454,47.4006,-122.322
303500,3,1.5,1060,10464,47.7313,-122.229
275000,3,1,1200,7800,47.5196,-122.371
455000,4,2.5,2950,4502,47.5002,-122.151
549900,4,3.5,3420,4751,47.4734,-122.193
750000,3,1.75,2240,10578,47.6954,-122.292
235000,4,1.75,1450,8891,47.478,-122.278
2650000,4,3.5,4700,13730,47.6899,-122.217
640000,3,1.5,1960,4080,47.6768,-122.31
267000,3,1.75,1440,10920,47.3812,-122.168
712000,4,2.5,2730,4385,47.5975,-122.038
301000,2,1,910,9000,47.526,-121.81
990000,4,2.5,2430,6325,47.6413,-122.354
480000,4,1.75,2320,4322,47.5755,-122.289
305000,3,2.5,1260,1622,47.7325,-122.343
265000,4,1.5,1580,8468,47.3336,-122.281
253000,3,1,1400,9750,47.3862,-122.304
319000,3,2,1640,9234,47.5162,-122.274
345000,2,1,970,5750,47.5518,-122.37
380000,3,2.5,1610,1778,47.6902,-122.306
647500,4,1.75,2060,26036,47.4444,-122.351
725000,3,2.5,3570,35271,47.4782,-122.035
299950,3,1,1210,9525,47.5274,-122.345
430000,2,1,990,4802,47.6876,-122.395
275000,3,1.5,1510,16200,47.3926,-122.167
204555,3,1.75,1260,15000,47.2737,-122.153
556300,4,2.5,2030,7140,47.6244,-122.109
815000,3,2.5,2790,53143,47.7687,-122.036
350000,4,2.25,2390,13002,47.3111,-122.35
277000,4,2.5,1850,5880,47.3322,-122.173
339888,4,1.75,1440,6144,47.5257,-122.357
1185000,3,2.5,2510,4600,47.7051,-122.223
780000,4,2.5,3090,12511,47.5932,-121.983
350000,3,1,1010,7680,47.732,-122.231
319000,4,2.25,2390,7350,47.2938,-122.348
809000,4,1.75,1790,8372,47.6605,-122.189
310000,1,0.75,520,2885,47.6886,-122.378
217000,2,1,770,9715,47.4924,-122.312
585000,4,2.5,2330,45860,47.5842,-121.992
235000,3,1.75,1900,8540,47.4868,-122.303
539000,3,2,2070,9195,47.6491,-122.061
390000,3,3,1550,1608,47.6042,-122.303
800000,5,2.5,3320,9024,47.5865,-122.056
1900000,4,3.25,4130,112521,47.6392,-122.165
502550,3,1.75,1770,7875,47.606,-122.125
830000,4,3.25,3330,7809,47.5977,-121.976
224950,4,2.5,2260,9686,47.286,-122.218
375000,3,2.5,1950,6871,47.7603,-122.307
645000,3,2.5,2930,19900,47.7234,-122.066
515000,4,2.5,2980,12534,47.3999,-122.211
485000,3,2.5,1650,4218,47.5998,-122.016
215000,3,1,1010,10125,47.3423,-122.088
299500,3,1,1190,9600,47.4805,-121.762
275000,3,2.5,1560,4244,47.3834,-122.027
256400,3,1.5,1490,7800,47.3431,-122.304
310000,2,1,770,8149,47.7439,-122.301
385000,1,1,620,5100,47.5699,-122.287
473975,3,2.5,2330,3610,47.6022,-122.021
580000,3,2,2040,4800,47.5561,-122.377
269500,4,2.25,1700,7056,47.3385,-122.262
243000,3,1,1480,15416,47.2142,-121.987
350000,4,3,3380,16133,47.5501,-122.261
450000,3,1.75,1560,8968,47.6243,-122.1
508000,2,1,1200,2500,47.6304,-122.301
320000,2,1,1380,5820,47.6875,-122.392
286651,3,2.5,1830,4997,47.3035,-122.283
334950,4,1.75,1700,40973,47.3439,-122.198
426000,3,1,1130,9147,47.7006,-122.197
343000,2,1.5,1040,8526,47.7349,-122.295
195000,3,1.5,1200,7800,47.3137,-122.212
772500,4,1,1720,4410,47.6791,-122.402
525000,4,1.75,1650,8560,47.6652,-122.146
270000,3,2.5,1770,8640,47.326,-122.273
615000,3,2.25,2300,8067,47.7091,-122.198
685000,3,2.5,2320,219978,47.6847,-122.064
435000,2,1,990,5643,47.6802,-122.298
305000,3,2.25,1646,12414,47.363,-122.035
276000,2,1,720,4000,47.5346,-122.353
327500,3,2.25,2310,7200,47.4051,-122.193
272000,3,1.5,1380,11760,47.4243,-122.202
543000,3,1.5,1710,8364,47.5175,-122.393
230000,3,1,940,10875,47.5121,-122.168
235000,4,1.5,1760,6150,47.3871,-122.224
350000,3,1.75,2010,6150,47.4975,-122.231
900000,3,1.5,2160,2260,47.6321,-122.371
250000,3,1,930,6060,47.5289,-122.28
255000,2,2,1360,5433,47.3804,-122.32
502700,4,3.5,2710,14016,47.7601,-122.286
505000,3,2.5,2400,9601,47.7256,-122.211
625000,4,3.25,4240,25639,47.3241,-122.378
469000,4,1.75,2960,11347,47.4738,-122.353
355000,3,2.25,1980,7200,47.7625,-122.36
596000,3,2.5,1730,2631,47.5878,-122.165
885000,4,2.25,4470,86225,47.6377,-121.985
1030000,4,3.25,2830,4000,47.5845,-122.291
710000,4,1.75,2120,5400,47.6501,-122.395
428040,3,2.5,2150,9266,47.7445,-122.248
546000,2,1,970,3400,47.6444,-122.357
435000,3,2.5,1470,3000,47.6832,-122.286
540000,4,2.25,3040,10283,47.6268,-122.038
284000,2,1,860,7204,47.5361,-122.351
208000,2,1,820,5700,47.4915,-122.184
315000,3,1.75,1900,7076,47.7569,-122.326
417500,2,1,1330,5510,47.6901,-122.362
569000,4,2.25,2250,41688,47.6695,-122.05
315000,3,1.75,1340,12800,47.4437,-122.137
591000,3,1.75,1680,2400,47.6155,-122.3
800000,4,2.25,3220,8436,47.6381,-122.116
589900,2,3,3160,66646,47.7479,-122.034
280000,3,1,1330,20562,47.4807,-121.775
649950,3,2.5,2420,7500,47.6949,-122.389
420000,3,1.75,1510,6360,47.7321,-122.353
319990,4,2.5,2120,5293,47.4217,-122.201
452000,3,2.25,2600,14810,47.4326,-122.341
1488000,4,4.25,5180,13077,47.5513,-122.109
375000,2,1,1810,8527,47.7275,-122.336
635000,4,2.5,2500,10215,47.5912,-121.986
280500,4,2.5,1890,6962,47.3328,-122.187
196500,3,2,1310,7000,47.303,-122.383
550000,3,2.5,1980,9061,47.6366,-122.029
1580000,3,3.25,3690,7200,47.6815,-122.2
408506,3,2.75,2480,209199,47.3085,-121.888
640000,3,2.5,2580,7500,47.5577,-122.396
665000,4,2,2970,52567,47.7333,-122.128
707000,5,2.5,3050,13212,47.5596,-122.142
275000,3,2.25,1620,6415,47.3577,-122.038
246000,3,1.75,1390,7399,47.4183,-122.182
1155000,3,1.75,1640,10464,47.5873,-122.205
1210000,3,3.75,5400,24740,47.6426,-121.955
303100,3,1.5,1640,5650,47.509,-122.251
708000,5,3.25,3060,11778,47.7212,-122.222
221000,3,1,1150,7260,47.7344,-122.333
1295650,0,0,4810,28008,47.6642,-122.069
359500,3,2.5,2070,4689,47.3545,-122.056
356200,3,2,1690,10062,47.5102,-122.241
365000,2,1,680,2550,47.6767,-122.388
225000,3,2.25,1470,6808,47.2884,-122.365
1387000,4,4.5,4490,24767,47.5544,-122.147
149000,3,1,1090,2800,47.3162,-122.183
413900,4,2.25,1770,5236,47.5137,-122.189
199950,3,1.5,1510,6600,47.4821,-122.331
870000,3,1.5,2420,5000,47.6744,-122.353
466750,4,2,1730,9139,47.7181,-122.316
770000,7,2.25,3260,8145,47.6336,-122.115
378800,5,2.5,2740,5400,47.4036,-122.205
567000,3,2.5,2070,10908,47.5665,-122.023
261000,2,1,970,12500,47.5102,-122.33
365000,3,2.5,2200,9696,47.4197,-122.205
631000,4,2,1930,3240,47.6156,-122.299
3800000,5,5.5,7050,42840,47.6229,-122.22
310000,3,1.75,1560,82328,47.3674,-122.503
717000,4,2.5,2780,7985,47.5608,-122.016
667000,3,1.5,1720,8100,47.6746,-122.4
190000,3,1,1640,8100,47.482,-122.34
430000,3,2,1730,9000,47.5202,-122.047
475000,3,2.5,2280,3710,47.735,-122.159
845000,4,3.5,3350,19487,47.5796,-121.998
225000,3,2,1460,7740,47.3467,-122.306
